product_id,product_title,predicted_rating,actual_rating,discounted_price,original_price,total_reviews,is_best_seller,discount_percentage,user_id
23,"Bose Headphones 700, Noise Cancelling Bluetooth Over-Ear Wireless Headphones with Built-in Microphone for Clear Calls and Alexa Voice Control, Black",0.265173314559077,4.5,79.99,85.99,36499.0,No Badge,0.0,22
112,"TP-Link USB 3.0 WiFi Adapter for Desktop PC (Archer TX30U Plus)-AX1800 WiFi 6 Dual-Band Plug and Play Wireless Network Adapter with 2.4GHz, 5GHz, 2×High Gain Antenna, WPA3, Supports Windows 11/10",0.24516669031876637,4.7,32.99,32.99,7.0,No Badge,0.0,22
17,"Avery Customizable Name Tags, 2-1/3"" x 3-3/8"", White with Red Border, 100 Removable Name Badges (05143)",0.08529311334980537,4.8,7.29,7.29,5525.0,No Badge,0.0,27
48,"Fujifilm Instax Mini 100 Film for Fuji 7S 8 25 50S 90 300 Instant Camera, Share SP-1 White, Pack of 5",0.06033347313902289,4.8,118.99,118.99,1895.0,No Badge,0.0,27
112,"TP-Link USB 3.0 WiFi Adapter for Desktop PC (Archer TX30U Plus)-AX1800 WiFi 6 Dual-Band Plug and Play Wireless Network Adapter with 2.4GHz, 5GHz, 2×High Gain Antenna, WPA3, Supports Windows 11/10",0.0571070361727398,4.7,32.99,32.99,7.0,No Badge,0.0,27
96,"RCA 10.1"" WiFi Digital Picture Frame Uhale App Photo Frames Electronic HD IPS Touch Screen Display with 32GB Memory LED Lights, Support USB/SD Card, Slideshow, Instantly Share Photos Videos",0.05180517301939871,4.0,59.99,79.99,5.0,No Badge,25.0,27
0,"A better mix of precision and comfort with scrolling designed for Web use. - LOGITECH, INC. M325 Wireless Mouse, Right/Left, Blue",0.05179986660861512,4.6,13.99,13.99,906.0,No Badge,0.0,27
21,"Belkin MagSafe-Compatible Charger, 3-in-1 Wireless Charging Station, Qi2-Certified 15W Wireless Charge for Apple iPhone 16 Series, Apple Watch, AirPods w/Non-Slip Base, 40W Included - Black",0.049763396931617895,4.4,119.99,119.99,3520.0,No Badge,0.0,27
86,"NZXT F120 RGB – 120mm RGB PWM PC Fan – High Airflow, Low Noise – Fluid Dynamic Bearing – Single (Requires NZXT RGB Controller for CAM Software) – 18 LEDs – Black",0.04689430715632747,4.5,24.99,24.99,1112.0,No Badge,0.0,27
91,"Peak Design Slide Lite Camera Strap, Black, Configurable as a Sling, Neck or Shoulder Strap, Quick Release and Connection, Smooth and Grippy Side, Camera Straps for Photographers, 200 lb Capacity",0.04627909918865232,4.7,69.95,69.95,7235.0,No Badge,0.0,27
124,klipsch Reference Premiere RP-8000F II Ebony Floorstanding Speaker,0.045592040642663756,4.6,549.99,549.99,93.0,No Badge,0.0,27
116,"UBeesize 72"" Phone Tripod - Tripod for iPhone & Selfie Stick with Phone Holder & Remote - Upgraded, Stable & Portable Stand for iPhone 16/15/14, Android, Cameras & Action Cams",0.04500396824392823,4.5,29.69,32.99,291.0,No Badge,10.0,27
100,"SanDisk 32GB Ultra SDHC UHS-I Class 10 Camera Card 120MB/s U1, Full HD, SD. C10 SDSDUN4-032G (10 Pack) Bundle with (1) GoRAM USB 3.0 Reader (32GB)",0.8645215581531628,4.9,76.99,76.99,39.0,No Badge,0.0,28
37,"Duracell Coppertop AA Batteries with Power Boost Ingredients, 28 Count Pack Double A Battery with Long-lasting Power, Alkaline AA Battery for Household and Office Devices",0.6717872713306143,4.8,22.25,25.49,27783.0,No Badge,12.71,28
11,ASURION 4 Year Housewares Protection Plan ($150 - $174.99),0.5367860034249129,4.5,34.99,34.99,3459.0,No Badge,0.0,28
66,"JBL RallyBar - 21"" Bluetooth Universal Outdoor Vehicle Soundbar with Built-in 150w RMS Amplifier, LED Lights, IP66 Water & Dust Resistant, Black",0.5245969244535242,4.7,879.95,879.95,133.0,No Badge,0.0,28
63,Humminbird LakeMaster Premium Minnesota V1 Map SD Card for Fish Finders,0.4434133421521329,4.6,156.84,199.99,66.0,No Badge,21.58,28
50,G.SKILL Trident Z5 Neo RGB Series (AMD Expo) DDR5 RAM 64GB (2X 32GB) 6000MT/s CL26-36-36-96 1.45V Desktop Computer Memory U-DIMM - Black (F5-6000J2636H32GX2-TZ5NR),0.393156205530369,5.0,356.39,356.39,24.0,No Badge,0.0,28
57,"HP 58X Black High-Yield Toner Cartridge 2-Pack | Original Cartridge | Compatible Laserjet Enterprise M406dn, Enterprise MFP M430f, Pro M404 Series, M428 Series | CF258X | Each Cartridge",0.38457940873827534,4.5,611.89,611.89,381.0,No Badge,0.0,28
27,CR 2016 MAXELL LITHIUM BATTERIES (2 piece) 3V Watch 2016 New,0.36095799801280914,4.6,3.98,3.98,1320.0,No Badge,0.0,28
85,"NOCO NUSB211NA 10W USB Power Adapter, 2.1A 5V Wall Charger and Compatible, Apple, Samsung, Google, Amazon Devices",0.2842142371053146,4.7,9.95,9.95,5591.0,No Badge,0.0,28
83,NIKON Z TELECONVERTER TC-1.4X for 1.4X Magnification of Compatible Nikon Z Mirrorless Lenses and Nikon Z Cameras,0.2747218494444592,4.6,479.99,479.99,104.0,No Badge,0.0,28
29,"Canon CLI-251 Genuine 5 Color Value Pack, Compatible with MG7520, MG5620, and MG6620 Printers",0.9446208251406156,4.6,69.95,74.99,1314.0,No Badge,6.72,29
101,"Sanus Height Adjustable Speaker Stand for Sonos Era 300™ - 17"" Height Adjustment Sonos Stand Includes Carpet Spikes & Rubber Pads - Easy DIY Install Comes w/All Hardware - White",0.7375075280377936,4.4,179.99,179.99,45.0,No Badge,0.0,29
17,"Avery Customizable Name Tags, 2-1/3"" x 3-3/8"", White with Red Border, 100 Removable Name Badges (05143)",0.6657075657380112,4.8,7.29,7.29,5525.0,No Badge,0.0,29
52,"Gigabyte Radeon RX 9060 XT Gaming OC 16G Graphics Card - 16GB GDDR6, 128bit, PCI-E 5.0, 3320 MHz Core Clock, 2 x DisplayPort, 1 x HDMI, GV-R9060XTGAMING OC-16GD",0.5818742804364441,4.6,410.0,410.0,118.0,No Badge,0.0,29
37,"Duracell Coppertop AA Batteries with Power Boost Ingredients, 28 Count Pack Double A Battery with Long-lasting Power, Alkaline AA Battery for Household and Office Devices",0.5413228635959416,4.8,22.25,25.49,27783.0,No Badge,12.71,29
2,"AMD Ryzen 5 3400G 4-core, 8-Thread Unlocked Desktop Processor with Radeon RX Graphics",0.4515012897174073,4.7,77.0,87.78,6862.0,No Badge,12.28,29
41,"Energizer Alkaline 12v Battery, A27",0.35945303589307637,4.6,7.95,7.95,8778.0,No Badge,0.0,29
64,Insta360 Motorcycle Selfie Stick Support Clamp,0.3362151107046938,4.5,48.99,54.99,115.0,No Badge,10.91,29
25,CISCO DESIGNED Business CBS220-24P-4G Smart Switch | 24 Port GE | PoE | 4x1G SFP | 3-Year Limited Hardware Warranty (CBS220-24P-4G-NA),0.2508857172924022,4.5,430.19,451.99,88.0,No Badge,4.82,29
63,Humminbird LakeMaster Premium Minnesota V1 Map SD Card for Fish Finders,0.17691335726515525,4.6,156.84,199.99,66.0,No Badge,21.58,29
10,ASURION 4 Year Home Improvement Protection Plan ($600 - $699.99),0.905316680414404,4.4,93.99,93.99,613.0,No Badge,0.0,33
86,"NZXT F120 RGB – 120mm RGB PWM PC Fan – High Airflow, Low Noise – Fluid Dynamic Bearing – Single (Requires NZXT RGB Controller for CAM Software) – 18 LEDs – Black",0.8220668391718836,4.5,24.99,24.99,1112.0,No Badge,0.0,33
111,Spigen Slim Armor CS Designed for iPhone 13 Pro Case (2021) - Black,0.4910589662370102,4.3,17.99,39.99,2685.0,No Badge,55.01,33
115,Toshiba 20TB MG10ACA20TE SATA 600GB 20in1 HDD,0.4634975752323146,4.4,349.0,349.0,125.0,No Badge,0.0,33
77,MEM 2 * 16G|GSK F5-6000J3636F16GX2-FX5,0.444688103925111,4.7,77.0,77.0,28.0,No Badge,0.0,33
124,klipsch Reference Premiere RP-8000F II Ebony Floorstanding Speaker,0.18909279177290828,4.6,549.99,549.99,93.0,No Badge,0.0,33
47,Fellowes AutoMax Micro-Cut 100M Commercial Office Auto Feed 2-in-1 Paper Shredder with 100-Sheet Capacity,0.12235298202271841,4.1,269.0,269.0,798.0,No Badge,0.0,33
60,"HP Elitebook 650 G10 15 15.6"" FHD Business Laptop Computer, 13th Gen Intel 10-Core i7-1355U, 64GB DDR4 RAM, 2TB PCIe SSD, WiFi 6E, BT5.3, Backlit Keyboard, Fingerprint Reader, Windows 11 Pro, AZ-XUT",0.09185478304236269,4.4,1229.0,1299.0,54.0,No Badge,5.39,33
63,Humminbird LakeMaster Premium Minnesota V1 Map SD Card for Fish Finders,0.09115596922440203,4.6,156.84,199.99,66.0,No Badge,21.58,33
43,"Energizer MAX AA Batteries (16 Pack), Double A Alkaline Batteries",0.0753750988392799,4.8,16.19,16.19,172.0,No Badge,0.0,33
46,FUJIFILM X-T5 Mirrorless Digital Camera XF16-50mmF2.8-4.8 R LM WR Lens Kit - Silver,0.9876800785521839,4.5,2299.0,2299.0,2.0,No Badge,0.0,35
29,"Canon CLI-251 Genuine 5 Color Value Pack, Compatible with MG7520, MG5620, and MG6620 Printers",0.9355653346642483,4.6,69.95,74.99,1314.0,No Badge,6.72,35
106,"Simple Houseware Mesh Laptop Stand with 11-Levels Adjustable Ventilated Computer Holder, Black",0.8960724013795263,4.7,16.87,16.87,5205.0,No Badge,0.0,35
11,ASURION 4 Year Housewares Protection Plan ($150 - $174.99),0.7393347039578035,4.5,34.99,34.99,3459.0,No Badge,0.0,35
9,ASURION 3 Year Luggage Protection Plan ($200 - $249.99),0.6343856880538324,4.6,33.99,33.99,83.0,No Badge,0.0,35
14,"AmScope UHM210 Series 1080p 2.0MP HDMI Digital Microscope on 11"" Articulating Arm",0.5975727030048841,4.2,400.99,400.99,6.0,No Badge,0.0,35
13,"Alpine S2-S65 - Next-Generation S-Series 6.5"" Coaxial Speaker Set",0.5269209800097803,4.6,149.95,149.95,97.0,No Badge,0.0,35
81,Motorola Solutions RMU2040 6-Pack Two-Way Radio Digital Non-Display 99 UHF Business Exclusive Frequencies,0.49963935638941537,4.5,1512.0,1512.0,9.0,No Badge,0.0,35
45,"Epson Premium Presentation Paper MATTE (8x10 Inches, 50 Sheets) (S041467),Bright White",0.47081016211004567,4.5,12.5,14.29,457.0,No Badge,12.53,35
25,CISCO DESIGNED Business CBS220-24P-4G Smart Switch | 24 Port GE | PoE | 4x1G SFP | 3-Year Limited Hardware Warranty (CBS220-24P-4G-NA),0.4172821085518622,4.5,430.19,451.99,88.0,No Badge,4.82,35
17,"Avery Customizable Name Tags, 2-1/3"" x 3-3/8"", White with Red Border, 100 Removable Name Badges (05143)",0.09280168563403401,4.8,7.29,7.29,5525.0,No Badge,0.0,36
48,"Fujifilm Instax Mini 100 Film for Fuji 7S 8 25 50S 90 300 Instant Camera, Share SP-1 White, Pack of 5",0.06547104377360624,4.8,118.99,118.99,1895.0,No Badge,0.0,36
112,"TP-Link USB 3.0 WiFi Adapter for Desktop PC (Archer TX30U Plus)-AX1800 WiFi 6 Dual-Band Plug and Play Wireless Network Adapter with 2.4GHz, 5GHz, 2×High Gain Antenna, WPA3, Supports Windows 11/10",0.06195547168488036,4.7,32.99,32.99,7.0,No Badge,0.0,36
96,"RCA 10.1"" WiFi Digital Picture Frame Uhale App Photo Frames Electronic HD IPS Touch Screen Display with 32GB Memory LED Lights, Support USB/SD Card, Slideshow, Instantly Share Photos Videos",0.05613720198724849,4.0,59.99,79.99,5.0,No Badge,25.0,36
0,"A better mix of precision and comfort with scrolling designed for Web use. - LOGITECH, INC. M325 Wireless Mouse, Right/Left, Blue",0.05612172164920039,4.6,13.99,13.99,906.0,No Badge,0.0,36
21,"Belkin MagSafe-Compatible Charger, 3-in-1 Wireless Charging Station, Qi2-Certified 15W Wireless Charge for Apple iPhone 16 Series, Apple Watch, AirPods w/Non-Slip Base, 40W Included - Black",0.05378128153478598,4.4,119.99,119.99,3520.0,No Badge,0.0,36
86,"NZXT F120 RGB – 120mm RGB PWM PC Fan – High Airflow, Low Noise – Fluid Dynamic Bearing – Single (Requires NZXT RGB Controller for CAM Software) – 18 LEDs – Black",0.050782778864034206,4.5,24.99,24.99,1112.0,No Badge,0.0,36
91,"Peak Design Slide Lite Camera Strap, Black, Configurable as a Sling, Neck or Shoulder Strap, Quick Release and Connection, Smooth and Grippy Side, Camera Straps for Photographers, 200 lb Capacity",0.05008201710925851,4.7,69.95,69.95,7235.0,No Badge,0.0,36
124,klipsch Reference Premiere RP-8000F II Ebony Floorstanding Speaker,0.049349760111526454,4.6,549.99,549.99,93.0,No Badge,0.0,36
116,"UBeesize 72"" Phone Tripod - Tripod for iPhone & Selfie Stick with Phone Holder & Remote - Upgraded, Stable & Portable Stand for iPhone 16/15/14, Android, Cameras & Action Cams",0.04870375801942199,4.5,29.69,32.99,291.0,No Badge,10.0,36
60,"HP Elitebook 650 G10 15 15.6"" FHD Business Laptop Computer, 13th Gen Intel 10-Core i7-1355U, 64GB DDR4 RAM, 2TB PCIe SSD, WiFi 6E, BT5.3, Backlit Keyboard, Fingerprint Reader, Windows 11 Pro, AZ-XUT",1.1145820712077605,4.4,1229.0,1299.0,54.0,No Badge,5.39,37
17,"Avery Customizable Name Tags, 2-1/3"" x 3-3/8"", White with Red Border, 100 Removable Name Badges (05143)",0.8709723300595686,4.8,7.29,7.29,5525.0,No Badge,0.0,37
123,"acer 2-Pack Laptop Privacy Screen - for Laptop 15.6 Inch 16:9, Magnetic & Removable Privacy Filter Shield, Anti-Glare Screen Protector, Dual-Sided Monitor Shield, for HP, Dell and Other Major Brands",0.7462609938748662,4.5,59.99,59.99,381.0,No Badge,0.0,37
90,Pacsafe Vibe 325 Anti Theft Crossbody Casual Daypack,0.7461403338370198,4.5,129.94,129.94,376.0,No Badge,0.0,37
9,ASURION 3 Year Luggage Protection Plan ($200 - $249.99),0.6465476028319693,4.6,33.99,33.99,83.0,No Badge,0.0,37
79,Meta Quest 2 — Advanced All-In-One Virtual Reality Headset — 256 GB,0.6380942223168403,4.7,224.0,224.0,21939.0,No Badge,0.0,37
89,"PIONEER A-Series Plus TS-A6971F 6” x 9” 4-Way Speakers (Pair) – 600W Max, Balanced Sound + Smooth Treble, Enhanced Bass, Ideal Factory Upgrade, Installation Adaptors Included",0.5567106988987063,4.6,71.89,109.99,73.0,No Badge,34.64,37
10,ASURION 4 Year Home Improvement Protection Plan ($600 - $699.99),0.4103867077468914,4.4,93.99,93.99,613.0,No Badge,0.0,37
28,Canon 10x42 L is WP Image Stabilized Binoculars,0.3801268498416861,4.4,1229.0,1229.0,219.0,No Badge,0.0,37
112,"TP-Link USB 3.0 WiFi Adapter for Desktop PC (Archer TX30U Plus)-AX1800 WiFi 6 Dual-Band Plug and Play Wireless Network Adapter with 2.4GHz, 5GHz, 2×High Gain Antenna, WPA3, Supports Windows 11/10",0.36679028618138354,4.7,32.99,32.99,7.0,No Badge,0.0,37
10,ASURION 4 Year Home Improvement Protection Plan ($600 - $699.99),0.8363450317347664,4.4,93.99,93.99,613.0,No Badge,0.0,38
86,"NZXT F120 RGB – 120mm RGB PWM PC Fan – High Airflow, Low Noise – Fluid Dynamic Bearing – Single (Requires NZXT RGB Controller for CAM Software) – 18 LEDs – Black",0.7047686763526518,4.5,24.99,24.99,1112.0,No Badge,0.0,38
115,Toshiba 20TB MG10ACA20TE SATA 600GB 20in1 HDD,0.4342765588839482,4.4,349.0,349.0,125.0,No Badge,0.0,38
12,"ASUS 27” 1080P Video Conferencing Monitor (BE279QFK) - Full HD, IPS, 100Hz, Frameless, Built-in Webcam, Mic Array, Speaker, Height Adjustable, Ergonomic Design, Eye Care, Wall Mountable, 3 yr warranty",0.4251613064468565,4.4,271.54,271.54,2025.0,No Badge,0.0,38
111,Spigen Slim Armor CS Designed for iPhone 13 Pro Case (2021) - Black,0.4141793746495386,4.3,17.99,39.99,2685.0,No Badge,55.01,38
77,MEM 2 * 16G|GSK F5-6000J3636F16GX2-FX5,0.3864175332814477,4.7,77.0,77.0,28.0,No Badge,0.0,38
124,klipsch Reference Premiere RP-8000F II Ebony Floorstanding Speaker,0.12838377136233356,4.6,549.99,549.99,93.0,No Badge,0.0,38
60,"HP Elitebook 650 G10 15 15.6"" FHD Business Laptop Computer, 13th Gen Intel 10-Core i7-1355U, 64GB DDR4 RAM, 2TB PCIe SSD, WiFi 6E, BT5.3, Backlit Keyboard, Fingerprint Reader, Windows 11 Pro, AZ-XUT",0.09335147729882542,4.4,1229.0,1299.0,54.0,No Badge,5.39,38
47,Fellowes AutoMax Micro-Cut 100M Commercial Office Auto Feed 2-in-1 Paper Shredder with 100-Sheet Capacity,0.07330127028351371,4.1,269.0,269.0,798.0,No Badge,0.0,38
63,Humminbird LakeMaster Premium Minnesota V1 Map SD Card for Fish Finders,0.05910501123915038,4.6,156.84,199.99,66.0,No Badge,21.58,38
90,Pacsafe Vibe 325 Anti Theft Crossbody Casual Daypack,0.6531952280494203,4.5,129.94,129.94,376.0,No Badge,0.0,39
108,"Sony SRS-XP700 X-Series Wireless Portable-BLUETOOTH-Karaoke Party-Speaker IPX4 Splash-resistant with 25 Hour-Battery,Black",0.5792173975121415,4.6,337.0,337.0,1315.0,No Badge,0.0,39
14,"AmScope UHM210 Series 1080p 2.0MP HDMI Digital Microscope on 11"" Articulating Arm",0.4601705480019695,4.2,400.99,400.99,6.0,No Badge,0.0,39
73,"Lenovo USI Stylus Pen, Chrome OS Support, 4,096 Levels of Pressure Sensitivity, 150 Days Battery Life, AAAA Battery, Works with Chromebook, GX81B10212,Grey",0.4435831742480251,3.9,29.99,43.99,1702.0,No Badge,31.83,39
39,E-Z Ink Compatible Drum Unit Replacement for Brother DR 820 DR820 DR-820 Compatible with MFC-L5900DW HL-L6200DW HL-L5100DN MFC-L5800DW MFC-L5700DW HL-L5200DWT MFC-L6700DW HL-L5200DW (2 Drum Unit),0.4260503909020222,4.3,59.24,59.24,335.0,No Badge,0.0,39
81,Motorola Solutions RMU2040 6-Pack Two-Way Radio Digital Non-Display 99 UHF Business Exclusive Frequencies,0.38829666772561483,4.5,1512.0,1512.0,9.0,No Badge,0.0,39
25,CISCO DESIGNED Business CBS220-24P-4G Smart Switch | 24 Port GE | PoE | 4x1G SFP | 3-Year Limited Hardware Warranty (CBS220-24P-4G-NA),0.3522358917125044,4.5,430.19,451.99,88.0,No Badge,4.82,39
123,"acer 2-Pack Laptop Privacy Screen - for Laptop 15.6 Inch 16:9, Magnetic & Removable Privacy Filter Shield, Anti-Glare Screen Protector, Dual-Sided Monitor Shield, for HP, Dell and Other Major Brands",0.3286111062604108,4.5,59.99,59.99,381.0,No Badge,0.0,39
66,"JBL RallyBar - 21"" Bluetooth Universal Outdoor Vehicle Soundbar with Built-in 150w RMS Amplifier, LED Lights, IP66 Water & Dust Resistant, Black",0.3155146588915271,4.7,879.95,879.95,133.0,No Badge,0.0,39
78,"MUDDY Hunt Hard Compact Durable Aluminum Lightweight Ergonomic Portable Easy-to-Install Silent Outdoor Camera Arm | 24"" Reach with Over 5 Points of Adjustment",0.16744160856255186,4.3,64.24,64.24,381.0,No Badge,0.0,39
25,CISCO DESIGNED Business CBS220-24P-4G Smart Switch | 24 Port GE | PoE | 4x1G SFP | 3-Year Limited Hardware Warranty (CBS220-24P-4G-NA),0.7645558072508288,4.5,430.19,451.99,88.0,No Badge,4.82,41
87,Nikon Z f with Special Edition Prime Lens | Full-Frame Mirrorless Stills/Video Camera with Fast 40mm f/2 Lens | Nikon USA Model,0.7233321357811127,4.8,2136.95,2239.95,120.0,No Badge,4.6,41
17,"Avery Customizable Name Tags, 2-1/3"" x 3-3/8"", White with Red Border, 100 Removable Name Badges (05143)",0.28059081549272147,4.8,7.29,7.29,5525.0,No Badge,0.0,41
49,"Fujifilm Instax Mini 99 Instant Camera Vintage Black. + Value Pack (40 Sheets) Shutter Accessories Bundle, Includes Style Compatible Carrying Case, Black Photo Album 64 Pockets",0.2472630122649589,4.3,269.95,269.95,25.0,No Badge,0.0,41
24,"Brady Authentic (M5C-1500-595-WT-BK) All-Weather Vinyl Labels 1.5 in W x 25ft Black on White. for use with BMP51, M510, and M511 Label Printers.",0.21262235176683525,4.4,80.04,80.04,17.0,No Badge,0.0,41
121,"WAVLINK AX1800 Outdoor WiFi Extender Long Range, Weatherproof WiFi Signal Booster Outdoor with POE, Dual Band 2.4/5GHz, Support AP/Repeater/Router Mode for Farm",0.17191585728909697,4.3,159.99,159.99,24.0,No Badge,0.0,41
124,klipsch Reference Premiere RP-8000F II Ebony Floorstanding Speaker,0.16847022307775608,4.6,549.99,549.99,93.0,No Badge,0.0,41
12,"ASUS 27” 1080P Video Conferencing Monitor (BE279QFK) - Full HD, IPS, 100Hz, Frameless, Built-in Webcam, Mic Array, Speaker, Height Adjustable, Ergonomic Design, Eye Care, Wall Mountable, 3 yr warranty",0.16567130700392757,4.4,271.54,271.54,2025.0,No Badge,0.0,41
111,Spigen Slim Armor CS Designed for iPhone 13 Pro Case (2021) - Black,0.16364147937923776,4.3,17.99,39.99,2685.0,No Badge,55.01,41
96,"RCA 10.1"" WiFi Digital Picture Frame Uhale App Photo Frames Electronic HD IPS Touch Screen Display with 32GB Memory LED Lights, Support USB/SD Card, Slideshow, Instantly Share Photos Videos",0.15934318727005384,4.0,59.99,79.99,5.0,No Badge,25.0,41
44,"Epson LabelWorks Standard LK (Replaces LC) Tape Cartridge ~1/2"" Black on White (LK-4WBN) - for use with LabelWorks LW-300, LW-400, LW-600P and LW-700 Label Printers",0.22361506227801176,4.6,13.96,14.99,801.0,No Badge,6.87,42
79,Meta Quest 2 — Advanced All-In-One Virtual Reality Headset — 256 GB,0.19655535268543398,4.7,224.0,224.0,21939.0,No Badge,0.0,42
50,G.SKILL Trident Z5 Neo RGB Series (AMD Expo) DDR5 RAM 64GB (2X 32GB) 6000MT/s CL26-36-36-96 1.45V Desktop Computer Memory U-DIMM - Black (F5-6000J2636H32GX2-TZ5NR),0.16378509380519615,5.0,356.39,356.39,24.0,No Badge,0.0,42
84,NIKON Z TELECONVERTER TC-2.0X for 2.0X Magnification of Compatible Nikon Z Mirrorless Lenses and Nikon Z Cameras,0.158827291820555,4.2,599.95,599.95,186.0,No Badge,0.0,42
63,Humminbird LakeMaster Premium Minnesota V1 Map SD Card for Fish Finders,0.13196267798197792,4.6,156.84,199.99,66.0,No Badge,21.58,42
35,Dell Keyboard,0.11186898720596569,4.8,38.99,38.99,14.0,No Badge,0.0,42
30,"Canon CLI-251XL Genuine Yellow Ink Tank, Compatible with MG6320, IP7220 & MG5420, MX922, MG5520, MG6420, MG7120, iX6820, iP8720, MG7520, MG6620, and MG5620 Printers",0.09792763124396203,4.8,21.99,23.99,944.0,No Badge,8.34,42
25,CISCO DESIGNED Business CBS220-24P-4G Smart Switch | 24 Port GE | PoE | 4x1G SFP | 3-Year Limited Hardware Warranty (CBS220-24P-4G-NA),0.09623745543475001,4.5,430.19,451.99,88.0,No Badge,4.82,42
115,Toshiba 20TB MG10ACA20TE SATA 600GB 20in1 HDD,0.0953940070449148,4.4,349.0,349.0,125.0,No Badge,0.0,42
22,Blackmagic Design Davinci Resolve Speed Editor Bundle with Davinci Resolve 18 Studio (Activation Card),0.09536469284604629,4.6,475.0,475.0,608.0,No Badge,0.0,42
89,"PIONEER A-Series Plus TS-A6971F 6” x 9” 4-Way Speakers (Pair) – 600W Max, Balanced Sound + Smooth Treble, Enhanced Bass, Ideal Factory Upgrade, Installation Adaptors Included",1.1101446993073432,4.6,71.89,109.99,73.0,No Badge,34.64,44
7,ASURION 3 Year Furniture Protection Plan ($800 - $899.99),0.6920902545506634,4.5,169.99,169.99,381.0,No Badge,0.0,44
103,Sennheiser HD 25 Monitor Headphones with Headphone Case & Padded Holder Bundle,0.6746825325060849,4.3,149.95,149.95,93.0,No Badge,0.0,44
5,ASURION 2 Year Major Appliance Protection Plan ($600 - $699.99),0.577326268273219,3.9,66.99,66.99,16.0,No Badge,0.0,44
37,"Duracell Coppertop AA Batteries with Power Boost Ingredients, 28 Count Pack Double A Battery with Long-lasting Power, Alkaline AA Battery for Household and Office Devices",0.4711108386996969,4.8,22.25,25.49,27783.0,No Badge,12.71,44
38,Duracell Precharged Recharg. Battery AA (Pack of 2),0.35787929532285956,4.5,25.99,25.99,317.0,No Badge,0.0,44
82,"NEEWER Photography Light Stand, 7 Feet / 210cm Aluminum Alloy Photo Studio Tripod Stands for Video, Portrait and Photography Lighting, Reflectors, Soft Boxes, Umbrellas, Backgrounds (2 Pieces)",0.2529663804666084,4.4,29.99,40.99,1260.0,No Badge,26.84,44
2,"AMD Ryzen 5 3400G 4-core, 8-Thread Unlocked Desktop Processor with Radeon RX Graphics",0.22533104115407931,4.7,77.0,87.78,6862.0,No Badge,12.28,44
83,NIKON Z TELECONVERTER TC-1.4X for 1.4X Magnification of Compatible Nikon Z Mirrorless Lenses and Nikon Z Cameras,0.21851299913642575,4.6,479.99,479.99,104.0,No Badge,0.0,44
20,"BCW Vinyl Record Storage Boxes – 10 Pack | Holds 65 LPs Each | Stackable Vinyl Record Storage Box with Reinforced Bottom & Handles | Archival Record Organizer for 12-Inch Albums, DJs & Collectors",0.20087055346234706,4.6,93.99,93.99,340.0,No Badge,0.0,44
21,"Belkin MagSafe-Compatible Charger, 3-in-1 Wireless Charging Station, Qi2-Certified 15W Wireless Charge for Apple iPhone 16 Series, Apple Watch, AirPods w/Non-Slip Base, 40W Included - Black",0.2857594219759041,4.4,119.99,119.99,3520.0,No Badge,0.0,45
89,"PIONEER A-Series Plus TS-A6971F 6” x 9” 4-Way Speakers (Pair) – 600W Max, Balanced Sound + Smooth Treble, Enhanced Bass, Ideal Factory Upgrade, Installation Adaptors Included",0.19146463103398928,4.6,71.89,109.99,73.0,No Badge,34.64,45
18,"Avery Printable Greeting Cards with Envelopes, Half-Fold, 5.5"" x 8.5"", Matte White, 30 Blank Greeting Cards for Inkjet Printers (08316)",0.14830885660329465,4.7,22.07,27.33,1460.0,No Badge,19.25,45
17,"Avery Customizable Name Tags, 2-1/3"" x 3-3/8"", White with Red Border, 100 Removable Name Badges (05143)",0.11792417672985797,4.8,7.29,7.29,5525.0,No Badge,0.0,45
61,"HP ScanJet Pro 3000 s4 (6FW07A) 40ppm USB 3.0 Color Duplex Scanner with 50-page ADF for Documents, Photos, Receipts, and Cards. TWAIN/ISIS drivers included",0.09543658709699743,3.7,216.66,216.66,76.0,No Badge,0.0,45
0,"A better mix of precision and comfort with scrolling designed for Web use. - LOGITECH, INC. M325 Wireless Mouse, Right/Left, Blue",0.09454019052441953,4.6,13.99,13.99,906.0,No Badge,0.0,45
68,"Kensington SD5000T5 Thunderbolt 5 Docking Station – Dual Display for MacBooks M1/M2/M3/M4 Pro and Max; Triple Display for Windows TB5; TB4 Compatible, 140W Power Delivery (K35201NA)",0.09220736553370903,3.8,263.99,389.99,86.0,No Badge,32.31,45
103,Sennheiser HD 25 Monitor Headphones with Headphone Case & Padded Holder Bundle,0.08802669400502344,4.3,149.95,149.95,93.0,No Badge,0.0,45
46,FUJIFILM X-T5 Mirrorless Digital Camera XF16-50mmF2.8-4.8 R LM WR Lens Kit - Silver,0.08505534675601725,4.5,2299.0,2299.0,2.0,No Badge,0.0,45
5,ASURION 2 Year Major Appliance Protection Plan ($600 - $699.99),0.08404640863769329,3.9,66.99,66.99,16.0,No Badge,0.0,45
90,Pacsafe Vibe 325 Anti Theft Crossbody Casual Daypack,0.8771098054634179,4.5,129.94,129.94,376.0,No Badge,0.0,46
44,"Epson LabelWorks Standard LK (Replaces LC) Tape Cartridge ~1/2"" Black on White (LK-4WBN) - for use with LabelWorks LW-300, LW-400, LW-600P and LW-700 Label Printers",0.7925411672013889,4.6,13.96,14.99,801.0,No Badge,6.87,46
